SongID,start_time,end_time,start_frame,end_frame,label,Genre,FilePath,sp_danceability,sp_energy,sp_key,sp_loudness,sp_speechiness,sp_acousticness,sp_instrumentalness,sp_liveness,sp_valence,sp_tempo,sp_time_signature,sp_genre,sampling_rate
41,166.5,166.5300227,15609,15612,other,Bass House,..\data\audio_files\processed\41.mp3,0.8,0.976,6,-8.462,0.062,0.00493,0.898,0.0849,0.388,127.012,4,"indonesian edm, tech house, bass house",48000
43,0,60.5,0,5671,other,Bass House,..\data\audio_files\processed\43.mp3,0.796,0.992,1,-3.009,0.0589,0.00232,0.728,0.253,0.702,127.994,4,"indonesian edm, tech house, bass house",48000
43,60.5,90.5,5671,8484,chorus,Bass House,..\data\audio_files\processed\43.mp3,0.796,0.992,1,-3.009,0.0589,0.00232,0.728,0.253,0.702,127.994,4,"indonesian edm, tech house, bass house",48000
43,90.5,135.5,8484,12703,other,Bass House,..\data\audio_files\processed\43.mp3,0.796,0.992,1,-3.009,0.0589,0.00232,0.728,0.253,0.702,127.994,4,"indonesian edm, tech house, bass house",48000
43,135.5,165.5,12703,15515,chorus,Bass House,..\data\audio_files\processed\43.mp3,0.796,0.992,1,-3.009,0.0589,0.00232,0.728,0.253,0.702,127.994,4,"indonesian edm, tech house, bass house",48000
43,165.5,166.0790023,15515,15569,other,Bass House,..\data\audio_files\processed\43.mp3,0.796,0.992,1,-3.009,0.0589,0.00232,0.728,0.253,0.702,127.994,4,"indonesian edm, tech house, bass house",48000
46,0,57.1,0,5353,other,House,..\data\audio_files\processed\46.mp3,0.657,0.757,0,-5.257,0.0584,0.428,0,0.0728,0.672,122.056,4,"indie poptimism, uk dance, house, strut",48000
46,57.1,72.9,5353,6834,chorus,House,..\data\audio_files\processed\46.mp3,0.657,0.757,0,-5.257,0.0584,0.428,0,0.0728,0.672,122.056,4,"indie poptimism, uk dance, house, strut",48000
46,72.9,137.8,6834,12918,other,House,..\data\audio_files\processed\46.mp3,0.657,0.757,0,-5.257,0.0584,0.428,0,0.0728,0.672,122.056,4,"indie poptimism, uk dance, house, strut",48000
46,137.8,167.3,12918,15684,chorus,House,..\data\audio_files\processed\46.mp3,0.657,0.757,0,-5.257,0.0584,0.428,0,0.0728,0.672,122.056,4,"indie poptimism, uk dance, house, strut",48000
46,167.3,168.0580045,15684,15755,other,House,..\data\audio_files\processed\46.mp3,0.657,0.757,0,-5.257,0.0584,0.428,0,0.0728,0.672,122.056,4,"indie poptimism, uk dance, house, strut",48000
48,0,26.2,0,2456,other,Disco House,..\data\audio_files\processed\48.mp3,0.658,0.987,3,-4.697,0.0821,0.000537,0.912,0.736,0.156,126.019,4,"disco house, filter house",48000
48,26.2,45.8,2456,4293,chorus,Disco House,..\data\audio_files\processed\48.mp3,0.658,0.987,3,-4.697,0.0821,0.000537,0.912,0.736,0.156,126.019,4,"disco house, filter house",48000
48,45.8,56.7,4293,5315,other,Disco House,..\data\audio_files\processed\48.mp3,0.658,0.987,3,-4.697,0.0821,0.000537,0.912,0.736,0.156,126.019,4,"disco house, filter house",48000
48,56.7,79.7,5315,7471,chorus,Disco House,..\data\audio_files\processed\48.mp3,0.658,0.987,3,-4.697,0.0821,0.000537,0.912,0.736,0.156,126.019,4,"disco house, filter house",48000
48,79.7,117.7,7471,11034,other,Disco House,..\data\audio_files\processed\48.mp3,0.658,0.987,3,-4.697,0.0821,0.000537,0.912,0.736,0.156,126.019,4,"disco house, filter house",48000
48,117.7,148.1,11034,13884,chorus,Disco House,..\data\audio_files\processed\48.mp3,0.658,0.987,3,-4.697,0.0821,0.000537,0.912,0.736,0.156,126.019,4,"disco house, filter house",48000
48,148.1,153.6670295,13884,14406,other,Disco House,..\data\audio_files\processed\48.mp3,0.658,0.987,3,-4.697,0.0821,0.000537,0.912,0.736,0.156,126.019,4,"disco house, filter house",48000
51,0,30.7,0,2878,other,Bass House,..\data\audio_files\processed\51.mp3,0.85,0.993,4,-3.463,0.17,0.0126,0.419,0.186,0.647,125.05,4,bass house,48000
51,30.7,59.5,2878,5578,chorus,Bass House,..\data\audio_files\processed\51.mp3,0.85,0.993,4,-3.463,0.17,0.0126,0.419,0.186,0.647,125.05,4,bass house,48000
51,59.5,122.9,5578,11521,other,Bass House,..\data\audio_files\processed\51.mp3,0.85,0.993,4,-3.463,0.17,0.0126,0.419,0.186,0.647,125.05,4,bass house,48000
51,122.9,151.7,11521,14221,chorus,Bass House,..\data\audio_files\processed\51.mp3,0.85,0.993,4,-3.463,0.17,0.0126,0.419,0.186,0.647,125.05,4,bass house,48000
51,151.7,184.32,14221,17280,other,Bass House,..\data\audio_files\processed\51.mp3,0.85,0.993,4,-3.463,0.17,0.0126,0.419,0.186,0.647,125.05,4,bass house,48000
52,0,25.8,0,2418,other,Covertronica,..\data\audio_files\processed\52.mp3,0.747,0.739,10,-6.683,0.0484,0.0569,0.116,0.144,0.659,124.013,4,"covertronica, slap house",48000
52,25.8,56.8,2418,5325,chorus,Covertronica,..\data\audio_files\processed\52.mp3,0.747,0.739,10,-6.683,0.0484,0.0569,0.116,0.144,0.659,124.013,4,"covertronica, slap house",48000
52,56.8,99.3,5325,9309,other,Covertronica,..\data\audio_files\processed\52.mp3,0.747,0.739,10,-6.683,0.0484,0.0569,0.116,0.144,0.659,124.013,4,"covertronica, slap house",48000
52,99.3,130.6,9309,12243,chorus,Covertronica,..\data\audio_files\processed\52.mp3,0.747,0.739,10,-6.683,0.0484,0.0569,0.116,0.144,0.659,124.013,4,"covertronica, slap house",48000
52,130.6,131.4530159,12243,12323,other,Covertronica,..\data\audio_files\processed\52.mp3,0.747,0.739,10,-6.683,0.0484,0.0569,0.116,0.144,0.659,124.013,4,"covertronica, slap house",48000
54,0,52.5,0,4921,other,Brazilian Edm,..\data\audio_files\processed\54.mp3,0.797,0.665,2,-7.613,0.106,0.00501,0.75,0.0789,0.0741,128.045,4,"tech house, brazilian edm, brazilian tech house",48000
54,52.5,80.6,4921,7556,chorus,Brazilian Edm,..\data\audio_files\processed\54.mp3,0.797,0.665,2,-7.613,0.106,0.00501,0.75,0.0789,0.0741,128.045,4,"tech house, brazilian edm, brazilian tech house",48000
54,80.6,142.5,7556,13359,other,Brazilian Edm,..\data\audio_files\processed\54.mp3,0.797,0.665,2,-7.613,0.106,0.00501,0.75,0.0789,0.0741,128.045,4,"tech house, brazilian edm, brazilian tech house",48000
54,142.5,172.5,13359,16171,chorus,Brazilian Edm,..\data\audio_files\processed\54.mp3,0.797,0.665,2,-7.613,0.106,0.00501,0.75,0.0789,0.0741,128.045,4,"tech house, brazilian edm, brazilian tech house",48000
54,172.5,202.8440363,16171,19016,other,Brazilian Edm,..\data\audio_files\processed\54.mp3,0.797,0.665,2,-7.613,0.106,0.00501,0.75,0.0789,0.0741,128.045,4,"tech house, brazilian edm, brazilian tech house",48000
55,0,29.8,0,2793,other,Brazilian Edm,..\data\audio_files\processed\55.mp3,0.794,0.986,9,-5.099,0.0548,0.000655,0.263,0.249,0.559,128.996,4,"tech house, brazilian edm, brazilian tech house",48000
55,29.8,104.2,2793,9768,chorus,Brazilian Edm,..\data\audio_files\processed\55.mp3,0.794,0.986,9,-5.099,0.0548,0.000655,0.263,0.249,0.559,128.996,4,"tech house, brazilian edm, brazilian tech house",48000
55,104.2,163.7,9768,15346,other,Brazilian Edm,..\data\audio_files\processed\55.mp3,0.794,0.986,9,-5.099,0.0548,0.000655,0.263,0.249,0.559,128.996,4,"tech house, brazilian edm, brazilian tech house",48000
55,163.7,215.8,15346,20231,chorus,Brazilian Edm,..\data\audio_files\processed\55.mp3,0.794,0.986,9,-5.099,0.0548,0.000655,0.263,0.249,0.559,128.996,4,"tech house, brazilian edm, brazilian tech house",48000
55,215.8,223.6690249,20231,20968,other,Brazilian Edm,..\data\audio_files\processed\55.mp3,0.794,0.986,9,-5.099,0.0548,0.000655,0.263,0.249,0.559,128.996,4,"tech house, brazilian edm, brazilian tech house",48000
56,0,15,0,1406,other,Brazilian Edm,..\data\audio_files\processed\56.mp3,0.81,0.921,4,-7.853,0.0669,0.000184,0.884,0.0892,0.961,128.002,4,"tech house, brazilian edm, brazilian tech house",48000
56,15,71.2,1406,6675,chorus,Brazilian Edm,..\data\audio_files\processed\56.mp3,0.81,0.921,4,-7.853,0.0669,0.000184,0.884,0.0892,0.961,128.002,4,"tech house, brazilian edm, brazilian tech house",48000
56,71.2,120,6675,11250,other,Brazilian Edm,..\data\audio_files\processed\56.mp3,0.81,0.921,4,-7.853,0.0669,0.000184,0.884,0.0892,0.961,128.002,4,"tech house, brazilian edm, brazilian tech house",48000
56,120,161.2,11250,15112,chorus,Brazilian Edm,..\data\audio_files\processed\56.mp3,0.81,0.921,4,-7.853,0.0669,0.000184,0.884,0.0892,0.961,128.002,4,"tech house, brazilian edm, brazilian tech house",48000
56,161.2,165.3060317,15112,15497,other,Brazilian Edm,..\data\audio_files\processed\56.mp3,0.81,0.921,4,-7.853,0.0669,0.000184,0.884,0.0892,0.961,128.002,4,"tech house, brazilian edm, brazilian tech house",48000
58,0,137.2,0,12862,other,Chicago House,..\data\audio_files\processed\58.mp3,0.77,0.876,7,-6.383,0.0465,0.00884,0.37,0.0906,0.0891,125.995,4,"classic house, chicago house, footwork, italian tech house, deep house, tech house",48000
58,137.2,212.5,12862,19921,chorus,Chicago House,..\data\audio_files\processed\58.mp3,0.77,0.876,7,-6.383,0.0465,0.00884,0.37,0.0906,0.0891,125.995,4,"classic house, chicago house, footwork, italian tech house, deep house, tech house",48000
58,212.5,274.4,19921,25724,other,Chicago House,..\data\audio_files\processed\58.mp3,0.77,0.876,7,-6.383,0.0465,0.00884,0.37,0.0906,0.0891,125.995,4,"classic house, chicago house, footwork, italian tech house, deep house, tech house",48000
58,274.4,300.1,25724,28134,chorus,Chicago House,..\data\audio_files\processed\58.mp3,0.77,0.876,7,-6.383,0.0465,0.00884,0.37,0.0906,0.0891,125.995,4,"classic house, chicago house, footwork, italian tech house, deep house, tech house",48000
58,300.1,381.1090249,28134,35728,other,Chicago House,..\data\audio_files\processed\58.mp3,0.77,0.876,7,-6.383,0.0465,0.00884,0.37,0.0906,0.0891,125.995,4,"classic house, chicago house, footwork, italian tech house, deep house, tech house",48000
61,0,60,0,5625,other,,..\data\audio_files\processed\61.mp3,0.789,0.743,0,-7.324,0.0594,0.0101,0.633,0.11,0.592,128.04,4,,48000
61,60,105,5625,9843,chorus,,..\data\audio_files\processed\61.mp3,0.789,0.743,0,-7.324,0.0594,0.0101,0.633,0.11,0.592,128.04,4,,48000
61,105,153.7,9843,14409,other,,..\data\audio_files\processed\61.mp3,0.789,0.743,0,-7.324,0.0594,0.0101,0.633,0.11,0.592,128.04,4,,48000
61,153.7,195,14409,18281,chorus,,..\data\audio_files\processed\61.mp3,0.789,0.743,0,-7.324,0.0594,0.0101,0.633,0.11,0.592,128.04,4,,48000
61,195,240.3920181,18281,22536,other,,..\data\audio_files\processed\61.mp3,0.789,0.743,0,-7.324,0.0594,0.0101,0.633,0.11,0.592,128.04,4,,48000
64,0,108.4,0,10162,other,Bass House,..\data\audio_files\processed\64.mp3,0.838,0.849,1,-5.057,0.223,0.00533,0.0492,0.0637,0.754,124.006,4,"electro house, bass house",48000
64,108.4,139.4,10162,13068,chorus,Bass House,..\data\audio_files\processed\64.mp3,0.838,0.849,1,-5.057,0.223,0.00533,0.0492,0.0637,0.754,124.006,4,"electro house, bass house",48000
64,139.4,185.8,13068,17418,other,Bass House,..\data\audio_files\processed\64.mp3,0.838,0.849,1,-5.057,0.223,0.00533,0.0492,0.0637,0.754,124.006,4,"electro house, bass house",48000
64,185.8,216.8,17418,20325,chorus,Bass House,..\data\audio_files\processed\64.mp3,0.838,0.849,1,-5.057,0.223,0.00533,0.0492,0.0637,0.754,124.006,4,"electro house, bass house",48000
64,216.8,278.9260317,20325,26149,other,Bass House,..\data\audio_files\processed\64.mp3,0.838,0.849,1,-5.057,0.223,0.00533,0.0492,0.0637,0.754,124.006,4,"electro house, bass house",48000
65,0,49,0,4593,other,Bass House,..\data\audio_files\processed\65.mp3,0.738,0.968,11,-3.1,0.0894,0.00103,0.346,0.269,0.856,125.031,4,"electro house, bass house",48000
65,49,95,4593,8906,chorus,Bass House,..\data\audio_files\processed\65.mp3,0.738,0.968,11,-3.1,0.0894,0.00103,0.346,0.269,0.856,125.031,4,"electro house, bass house",48000
65,95,158.4,8906,14850,other,Bass House,..\data\audio_files\processed\65.mp3,0.738,0.968,11,-3.1,0.0894,0.00103,0.346,0.269,0.856,125.031,4,"electro house, bass house",48000
65,158.4,181.4,14850,17006,chorus,Bass House,..\data\audio_files\processed\65.mp3,0.738,0.968,11,-3.1,0.0894,0.00103,0.346,0.269,0.856,125.031,4,"electro house, bass house",48000
65,181.4,196.5,17006,18421,other,Bass House,..\data\audio_files\processed\65.mp3,0.738,0.968,11,-3.1,0.0894,0.00103,0.346,0.269,0.856,125.031,4,"electro house, bass house",48000
66,0,61.5,0,5765,other,Bass House,..\data\audio_files\processed\66.mp3,0.776,0.883,11,-5.845,0.0712,0.00426,0.351,0.0571,0.676,125.008,4,"edm, bass house, melbourne bounce, house, pop dance, progressive house, electro house, tech house",48000
66,61.5,92.2,5765,8643,chorus,Bass House,..\data\audio_files\processed\66.mp3,0.776,0.883,11,-5.845,0.0712,0.00426,0.351,0.0571,0.676,125.008,4,"edm, bass house, melbourne bounce, house, pop dance, progressive house, electro house, tech house",48000
66,92.2,184.3,8643,17278,other,Bass House,..\data\audio_files\processed\66.mp3,0.776,0.883,11,-5.845,0.0712,0.00426,0.351,0.0571,0.676,125.008,4,"edm, bass house, melbourne bounce, house, pop dance, progressive house, electro house, tech house",48000
66,184.3,215.1,17278,20165,chorus,Bass House,..\data\audio_files\processed\66.mp3,0.776,0.883,11,-5.845,0.0712,0.00426,0.351,0.0571,0.676,125.008,4,"edm, bass house, melbourne bounce, house, pop dance, progressive house, electro house, tech house",48000
66,215.1,245.7690249,20165,23040,other,Bass House,..\data\audio_files\processed\66.mp3,0.776,0.883,11,-5.845,0.0712,0.00426,0.351,0.0571,0.676,125.008,4,"edm, bass house, melbourne bounce, house, pop dance, progressive house, electro house, tech house",48000
67,0,92.2,0,8643,other,Bass House,..\data\audio_files\processed\67.mp3,0.778,0.933,9,-5.719,0.214,0.00195,0.807,0.602,0.535,124.993,4,"edm, bass house, melbourne bounce, house, pop dance, progressive house, electro house, tech house, bmore",48000
67,92.2,119.1,8643,11165,chorus,Bass House,..\data\audio_files\processed\67.mp3,0.778,0.933,9,-5.719,0.214,0.00195,0.807,0.602,0.535,124.993,4,"edm, bass house, melbourne bounce, house, pop dance, progressive house, electro house, tech house, bmore",48000
67,119.1,153.6,11165,14400,other,Bass House,..\data\audio_files\processed\67.mp3,0.778,0.933,9,-5.719,0.214,0.00195,0.807,0.602,0.535,124.993,4,"edm, bass house, melbourne bounce, house, pop dance, progressive house, electro house, tech house, bmore",48000
67,153.6,180.5,14400,16921,chorus,Bass House,..\data\audio_files\processed\67.mp3,0.778,0.933,9,-5.719,0.214,0.00195,0.807,0.602,0.535,124.993,4,"edm, bass house, melbourne bounce, house, pop dance, progressive house, electro house, tech house, bmore",48000
67,180.5,261.1,16921,24478,other,Bass House,..\data\audio_files\processed\67.mp3,0.778,0.933,9,-5.719,0.214,0.00195,0.807,0.602,0.535,124.993,4,"edm, bass house, melbourne bounce, house, pop dance, progressive house, electro house, tech house, bmore",48000
67,261.1,288,24478,27000,chorus,Bass House,..\data\audio_files\processed\67.mp3,0.778,0.933,9,-5.719,0.214,0.00195,0.807,0.602,0.535,124.993,4,"edm, bass house, melbourne bounce, house, pop dance, progressive house, electro house, tech house, bmore",48000
67,288,358.8560091,27000,33642,other,Bass House,..\data\audio_files\processed\67.mp3,0.778,0.933,9,-5.719,0.214,0.00195,0.807,0.602,0.535,124.993,4,"edm, bass house, melbourne bounce, house, pop dance, progressive house, electro house, tech house, bmore",48000
68,0,77.5,0,7265,other,Bass House,..\data\audio_files\processed\68.mp3,0.706,0.846,6,-5.475,0.04,0.00653,0.161,0.0908,0.241,123.994,4,"edm, bass house, melbourne bounce, house, pop dance, progressive house, electro house, tech house",48000
68,77.5,108.4,7265,10162,chorus,Bass House,..\data\audio_files\processed\68.mp3,0.706,0.846,6,-5.475,0.04,0.00653,0.161,0.0908,0.241,123.994,4,"edm, bass house, melbourne bounce, house, pop dance, progressive house, electro house, tech house",48000
68,108.4,185.9,10162,17428,other,Bass House,..\data\audio_files\processed\68.mp3,0.706,0.846,6,-5.475,0.04,0.00653,0.161,0.0908,0.241,123.994,4,"edm, bass house, melbourne bounce, house, pop dance, progressive house, electro house, tech house",48000
68,185.9,216.8,17428,20325,chorus,Bass House,..\data\audio_files\processed\68.mp3,0.706,0.846,6,-5.475,0.04,0.00653,0.161,0.0908,0.241,123.994,4,"edm, bass house, melbourne bounce, house, pop dance, progressive house, electro house, tech house",48000
68,216.8,219.9670295,20325,20621,other,Bass House,..\data\audio_files\processed\68.mp3,0.706,0.846,6,-5.475,0.04,0.00653,0.161,0.0908,0.241,123.994,4,"edm, bass house, melbourne bounce, house, pop dance, progressive house, electro house, tech house",48000
69,0,33.3,0,3121,other,Bass House,..\data\audio_files\processed\69.mp3,,,,,,,,,,,,,48000
69,33.3,64,3121,6000,chorus,Bass House,..\data\audio_files\processed\69.mp3,,,,,,,,,,,,,48000
69,64,79.3,6000,7434,other,Bass House,..\data\audio_files\processed\69.mp3,,,,,,,,,,,,,48000
69,79.3,110.1,7434,10321,chorus,Bass House,..\data\audio_files\processed\69.mp3,,,,,,,,,,,,,48000
69,110.1,171.5,10321,16078,other,Bass House,..\data\audio_files\processed\69.mp3,,,,,,,,,,,,,48000
69,171.5,202.2,16078,18956,chorus,Bass House,..\data\audio_files\processed\69.mp3,,,,,,,,,,,,,48000
69,202.2,205.0430385,18956,19222,other,Bass House,..\data\audio_files\processed\69.mp3,,,,,,,,,,,,,48000
70,0,45.7,0,4284,other,Bass House,..\data\audio_files\processed\70.mp3,0.817,0.67,8,-6.315,0.0545,0.156,0.168,0.111,0.712,125.972,4,"dance pop, edm, bass house, melbourne bounce, house, pop dance, uk dance, progressive house, electro house, tech house",48000
70,45.7,61,4284,5718,chorus,Bass House,..\data\audio_files\processed\70.mp3,0.817,0.67,8,-6.315,0.0545,0.156,0.168,0.111,0.712,125.972,4,"dance pop, edm, bass house, melbourne bounce, house, pop dance, uk dance, progressive house, electro house, tech house",48000
70,61,91.4,5718,8568,other,Bass House,..\data\audio_files\processed\70.mp3,0.817,0.67,8,-6.315,0.0545,0.156,0.168,0.111,0.712,125.972,4,"dance pop, edm, bass house, melbourne bounce, house, pop dance, uk dance, progressive house, electro house, tech house",48000
70,91.4,106.7,8568,10003,chorus,Bass House,..\data\audio_files\processed\70.mp3,0.817,0.67,8,-6.315,0.0545,0.156,0.168,0.111,0.712,125.972,4,"dance pop, edm, bass house, melbourne bounce, house, pop dance, uk dance, progressive house, electro house, tech house",48000
70,106.7,137.2,10003,12862,other,Bass House,..\data\audio_files\processed\70.mp3,0.817,0.67,8,-6.315,0.0545,0.156,0.168,0.111,0.712,125.972,4,"dance pop, edm, bass house, melbourne bounce, house, pop dance, uk dance, progressive house, electro house, tech house",48000
70,137.2,167.6,12862,15712,chorus,Bass House,..\data\audio_files\processed\70.mp3,0.817,0.67,8,-6.315,0.0545,0.156,0.168,0.111,0.712,125.972,4,"dance pop, edm, bass house, melbourne bounce, house, pop dance, uk dance, progressive house, electro house, tech house",48000
70,167.6,183.3970068,15712,17193,other,Bass House,..\data\audio_files\processed\70.mp3,0.817,0.67,8,-6.315,0.0545,0.156,0.168,0.111,0.712,125.972,4,"dance pop, edm, bass house, melbourne bounce, house, pop dance, uk dance, progressive house, electro house, tech house",48000
71,0,62,0,5812,other,Bass House,..\data\audio_files\processed\71.mp3,0.81,0.883,6,-5.795,0.117,0.00578,0.554,0.108,0.344,125.99,4,"dance pop, edm, bass house, melbourne bounce, house, pop dance, uk dance, progressive house, electro house, tech house",48000
71,62,92.5,5812,8671,chorus,Bass House,..\data\audio_files\processed\71.mp3,0.81,0.883,6,-5.795,0.117,0.00578,0.554,0.108,0.344,125.99,4,"dance pop, edm, bass house, melbourne bounce, house, pop dance, uk dance, progressive house, electro house, tech house",48000
71,92.5,218.7,8671,20503,other,Bass House,..\data\audio_files\processed\71.mp3,0.81,0.883,6,-5.795,0.117,0.00578,0.554,0.108,0.344,125.99,4,"dance pop, edm, bass house, melbourne bounce, house, pop dance, uk dance, progressive house, electro house, tech house",48000
71,218.7,248.7,20503,23315,chorus,Bass House,..\data\audio_files\processed\71.mp3,0.81,0.883,6,-5.795,0.117,0.00578,0.554,0.108,0.344,125.99,4,"dance pop, edm, bass house, melbourne bounce, house, pop dance, uk dance, progressive house, electro house, tech house",48000
71,248.7,264.9960091,23315,24843,other,Bass House,..\data\audio_files\processed\71.mp3,0.81,0.883,6,-5.795,0.117,0.00578,0.554,0.108,0.344,125.99,4,"dance pop, edm, bass house, melbourne bounce, house, pop dance, uk dance, progressive house, electro house, tech house",48000
